booking_id,customer_id,booking_date,departure_date,departure_airport,arrival_airport,booking_amount,currency_code,passenger_count,booking_status,device_id,ip_address,ip_country_code
3193,305,2025-02-01 05:35:35,2025-06-26,LOS,MAN,1173.58,GBP,2,Confirmed,DEV-000305,53.1.88.55,NL
3194,1646,2026-07-14 02:38:21,2026-12-31,LOS,MXP,596.59,GBP,2,Confirmed,DEV-001646,67.40.31.55,AE
3195,587,2025-09-04 03:02:57,2025-09-24,AMS,TIA,1435.31,GBP,1,Confirmed,DEV-000587,124.72.254.207,US
3196,1914,2026-01-02 06:22:30,2026-01-07,AUH,NCE,551.13,GBP,3,Completed,DEV-001914,129.107.113.227,GR
3197,488,2026-05-29 13:35:06,2026-09-30,JFK,AMS,807.91,GBP,4,Confirmed,DEV-000488,24.4.139.103,DE
3198,188,2026-01-02 02:52:27,2026-02-28,DXB,VCE,931.05,GBP,1,Confirmed,DEV-000188,73.152.145.66,IT
3199,509,2025-08-19 00:08:28,2025-08-19,FCO,AMS,1691.12,GBP,4,Pending Review,DEV-000509,8.175.20.17,AL
3200,1233,2025-05-03 17:01:39,2025-05-03,TIA,AUH,880.79,GBP,4,Pending Review,DEV-FRAUD-019,58.50.54.55,US
3201,1402,2026-03-10 04:33:22,2026-07-08,AUH,OTP,517.01,GBP,2,Cancelled,DEV-001402,10.117.90.71,FR
3202,422,2026-02-26 09:51:32,2026-05-19,OTP,CDG,263.37,GBP,4,Completed,DEV-000422,74.49.221.39,IT
3203,930,2026-04-22 21:53:10,2026-04-22,HER,LOS,1263.33,GBP,1,Confirmed,DEV-000930,129.133.187.102,RO
3204,184,2026-07-12 03:08:12,2026-08-31,MXP,OTP,2183.66,GBP,2,Completed,DEV-000184,23.42.19.50,IT
3205,1002,2026-04-14 13:52:22,2026-09-12,ORD,LOS,1463.69,GBP,3,Completed,DEV-001002,60.226.236.52,AE
3206,463,2025-07-10 09:14:51,2025-11-28,TIA,AMS,658.30,GBP,1,Cancelled,DEV-000463,74.139.245.49,ES
3207,1207,2025-12-16 23:48:12,2026-05-13,MXP,BCN,895.67,GBP,2,Completed,DEV-001207,155.90.126.153,RO
3208,1060,2025-11-03 01:14:17,2026-02-13,TIA,AMS,262.20,GBP,2,Completed,DEV-001060,23.228.220.98,US
3209,311,2026-03-12 06:04:11,2026-06-17,OTP,LOS,288.34,GBP,2,Cancelled,DEV-SHARED-031,141.166.164.99,AL
3210,814,2026-07-19 21:17:01,2026-09-23,CDG,DXB,374.77,GBP,2,Confirmed,DEV-SHARED-045,164.75.248.57,DE
3211,452,2025-02-02 23:24:32,2025-03-07,OTP,AMS,600.93,GBP,4,Confirmed,DEV-SHARED-028,81.75.217.37,DE
3212,1559,2026-06-14 00:40:42,2026-10-05,LHR,ORD,1043.60,GBP,2,Confirmed,DEV-001559,125.128.230.53,RO
3213,997,2025-12-24 09:57:06,2026-03-09,AUH,HER,428.57,GBP,1,Completed,DEV-000997,169.20.141.214,IT
3214,541,2026-06-21 09:10:45,2026-09-25,AGP,TIA,1335.46,GBP,3,Confirmed,DEV-000541,50.88.78.136,AE
3215,1563,2025-03-16 03:45:38,2025-05-10,MXP,MAD,778.07,GBP,3,Completed,DEV-001563,77.17.219.197,NL
3216,1864,2026-05-14 23:48:13,2026-08-15,CDG,OTP,469.24,GBP,3,Completed,DEV-001864,121.65.153.39,NL
3217,1258,2025-10-27 21:13:47,2026-04-06,NCE,SKG,970.82,GBP,3,Cancelled,DEV-001258,33.169.191.46,AL
3218,413,2026-06-30 00:12:50,2026-10-07,JFK,ATH,680.94,GBP,1,Confirmed,DEV-000413,79.140.67.226,GB
3219,1768,2025-11-05 13:51:22,2026-05-02,HER,ORY,84.57,GBP,1,Completed,DEV-001768,119.54.185.138,NG
3220,1961,2026-07-20 06:33:40,2026-07-20,OTP,MXP,359.32,GBP,2,Confirmed,DEV-001961,212.114.165.137,US
3221,1536,2025-10-27 03:33:37,2025-11-30,AMS,OTP,971.68,GBP,1,Pending Review,DEV-001536,108.111.205.84,GR
3222,1650,2026-04-20 03:54:58,2026-04-23,AMS,FCO,681.62,GBP,1,Completed,DEV-001650,199.132.129.145,FR
3223,1774,2025-06-28 20:02:52,2025-11-15,MAN,SKG,991.70,GBP,3,Completed,DEV-001774,104.67.47.63,IT
3224,862,2025-06-02 22:56:14,2025-10-09,AMS,ORD,869.21,GBP,4,Cancelled,DEV-000862,132.127.150.186,IT
3225,967,2026-05-30 21:01:26,2026-06-13,FCO,LOS,493.24,GBP,3,Cancelled,DEV-000967,124.1.122.20,AE
3226,401,2026-05-29 15:25:25,2026-08-25,ATH,DXB,564.73,GBP,1,Confirmed,DEV-000401,121.234.210.45,NG
3227,95,2025-10-10 19:34:03,2025-12-17,DXB,MUC,693.28,GBP,4,Confirmed,DEV-000095,62.156.206.248,GB
3228,1920,2025-02-11 13:49:39,2025-02-11,TIA,ORY,1122.69,GBP,4,Confirmed,DEV-FRAUD-028,117.217.12.174,ES
3229,1148,2025-03-21 16:13:48,2025-05-26,LHR,BCN,1889.97,GBP,3,Confirmed,DEV-001148,118.13.161.95,RO
3230,1699,2026-05-08 03:51:42,2026-05-08,SKG,TIA,1436.45,GBP,4,Completed,DEV-SHARED-036,211.108.218.59,GB
3231,971,2025-10-30 14:46:25,2025-12-17,NCE,MXP,565.15,GBP,4,Confirmed,DEV-000971,47.161.114.63,ES
3232,447,2026-01-26 07:02:18,2026-02-22,NCE,AUH,1493.09,GBP,4,Completed,DEV-000447,95.239.250.222,US
3233,1523,2025-09-23 19:33:43,2025-11-16,AUH,BER,1125.28,GBP,3,Confirmed,DEV-001523,94.151.12.82,AL
3234,1036,2025-10-13 01:06:00,2025-11-25,LOS,OTP,816.40,GBP,1,Confirmed,DEV-001036,32.127.27.138,IT
3235,1428,2025-04-27 05:53:08,2025-07-01,NCE,LHR,700.84,GBP,3,Confirmed,DEV-001428,170.27.143.32,RO
3236,692,2025-10-15 20:37:07,2026-02-15,LHR,NCE,159.30,GBP,2,Completed,DEV-000692,187.198.178.51,IT
3237,1284,2026-02-16 03:02:54,2026-06-13,ORD,MUC,579.79,GBP,2,Confirmed,DEV-001284,213.49.45.182,NG
3238,1966,2026-04-18 20:58:12,2026-07-23,TIA,LGW,2541.56,GBP,1,Completed,DEV-001966,210.137.42.205,RO
3239,1119,2025-06-29 16:44:52,2025-09-06,TIA,LAX,166.24,GBP,2,Pending Review,DEV-001119,55.4.162.165,AL
3240,624,2026-07-07 02:23:20,2026-10-13,CDG,AMS,2007.74,GBP,4,Confirmed,DEV-000624,118.17.125.174,RO
3241,1704,2025-07-06 01:56:42,2025-09-25,VCE,BER,583.41,GBP,4,Confirmed,DEV-001704,56.132.59.38,AL
3242,1713,2025-08-23 06:24:25,2026-01-10,TIA,DXB,1255.23,GBP,2,Confirmed,DEV-001713,138.64.4.63,ES
3243,913,2025-09-03 14:46:48,2026-01-17,BER,FCO,169.29,GBP,2,Completed,DEV-000913,12.48.220.169,NL
3244,590,2026-06-03 23:52:27,2026-08-26,LOS,OTP,889.61,GBP,3,Confirmed,DEV-000590,154.78.63.129,DE
3245,728,2026-07-05 01:32:00,2026-09-30,VCE,AMS,1632.36,GBP,2,Confirmed,DEV-000728,188.122.180.128,NL
3246,1651,2025-04-03 10:00:47,2025-06-21,OTP,MAD,384.09,GBP,2,Confirmed,DEV-001651,112.171.24.75,GB
3247,184,2026-02-18 11:51:44,2026-02-19,AMS,DXB,265.23,GBP,2,Confirmed,DEV-000184,28.96.226.15,DE
3248,586,2026-02-11 12:20:26,2026-07-02,MXP,FRA,1455.44,GBP,3,Confirmed,DEV-000586,176.206.235.90,NG
3249,1814,2026-02-23 02:19:39,2026-05-15,LOS,AMS,1186.48,GBP,3,Cancelled,DEV-001814,28.196.158.234,US
3250,179,2026-01-30 18:07:04,2026-05-17,ORD,ORY,1291.35,GBP,4,Confirmed,DEV-000179,28.175.117.105,IT
3251,1643,2026-04-19 17:56:44,2026-04-24,AGP,MAN,514.03,GBP,2,Confirmed,DEV-001643,103.55.151.67,ES
3252,1323,2025-04-08 11:35:46,2025-08-13,AGP,AUH,1077.45,GBP,4,Completed,DEV-001323,164.241.96.150,AE
3253,896,2025-03-21 04:40:54,2025-04-03,HER,LOS,1186.30,GBP,1,Confirmed,DEV-SHARED-046,119.123.230.26,GB
3254,908,2026-07-04 16:22:49,2026-07-04,BER,AMS,302.92,GBP,4,Confirmed,DEV-000908,110.3.92.200,GB
3255,203,2026-06-07 14:03:22,2026-09-13,AMS,LHR,2371.31,GBP,1,Confirmed,DEV-000203,16.145.255.241,US
3256,926,2026-01-19 12:00:45,2026-01-31,LOS,AUH,2123.58,GBP,4,Confirmed,DEV-000926,209.20.19.82,GR
3257,1268,2026-04-25 06:57:31,2026-05-12,LAX,DXB,1344.68,GBP,4,Confirmed,DEV-001268,15.94.251.192,NG
3258,1071,2025-12-17 22:18:24,2026-03-17,TIA,ORD,1069.41,GBP,4,Confirmed,DEV-001071,48.55.131.110,NG
3259,1140,2025-12-05 09:30:35,2025-12-21,HER,AGP,2351.74,GBP,4,Pending Review,DEV-FRAUD-017,154.220.230.183,FR
3260,609,2026-06-03 20:33:04,2026-10-10,TIA,MAD,2282.05,GBP,2,Completed,DEV-000609,104.129.127.83,AE
3261,1188,2025-02-01 12:51:03,2025-06-22,LOS,OTP,2234.90,GBP,2,Completed,DEV-001188,203.59.24.254,US
3262,1944,2026-04-30 21:42:48,2026-09-14,HER,AGP,545.10,GBP,1,Pending Review,DEV-001944,132.39.34.195,IT
3263,569,2026-01-20 05:54:01,2026-07-03,BER,LHR,1354.71,GBP,3,Confirmed,DEV-000569,11.126.4.73,GR
3264,1646,2025-06-15 12:49:26,2025-10-27,VCE,NCE,424.85,GBP,4,Confirmed,DEV-SHARED-095,84.47.119.91,AE
3265,1249,2025-08-13 14:56:22,2026-01-18,AMS,FRA,238.81,GBP,1,Pending Review,DEV-SHARED-044,11.220.110.225,GR
3266,246,2026-07-20 21:00:59,2026-12-15,MAN,NCE,2169.88,GBP,1,Confirmed,DEV-SHARED-107,207.141.192.124,ES
3267,1026,2025-01-05 00:05:48,2025-02-28,AUH,CDG,1323.19,GBP,2,Completed,DEV-001026,209.8.244.52,AL
3268,1852,2026-03-01 04:18:06,2026-04-23,AMS,BCN,1524.57,GBP,3,Confirmed,DEV-SHARED-101,112.60.154.165,GR
3269,1136,2026-05-21 13:01:14,2026-06-18,LAX,MUC,1327.92,GBP,1,Completed,DEV-001136,98.34.175.80,ES
3270,1394,2026-05-16 02:47:36,2026-05-17,LOS,JFK,1179.67,GBP,3,Confirmed,DEV-SHARED-072,110.178.231.152,IT
3271,890,2025-05-05 11:04:02,2025-05-05,AGP,MXP,3025.67,GBP,2,Confirmed,DEV-FRAUD-011,145.25.29.77,AL
3272,646,2026-07-11 01:28:28,2026-07-13,TIA,OTP,988.80,GBP,1,Confirmed,DEV-000646,106.138.198.171,ES
3273,1757,2025-08-05 04:57:20,2025-08-07,DXB,LGW,233.18,GBP,2,Cancelled,DEV-001757,217.121.82.124,AE
3274,1465,2025-02-03 23:49:46,2025-05-23,SKG,TIA,181.76,GBP,2,Pending Review,DEV-001465,61.105.20.64,NL
3275,1221,2025-07-12 14:52:51,2025-08-20,BER,CDG,960.31,GBP,2,Confirmed,DEV-001221,19.32.45.12,IT
3276,1771,2025-09-30 05:11:32,2025-10-16,AMS,MXP,615.39,GBP,1,Confirmed,DEV-001771,102.26.90.131,AL
3277,1193,2025-03-14 04:08:20,2025-07-23,LOS,AUH,317.03,GBP,1,Pending Review,DEV-001193,8.180.252.33,US
3278,368,2025-01-11 22:24:12,2025-01-19,LOS,VCE,354.93,GBP,2,Confirmed,DEV-000368,197.147.60.13,RO
3279,1594,2025-04-10 14:17:49,2025-07-26,LHR,TIA,1537.96,GBP,4,Confirmed,DEV-001594,86.129.41.78,NL
3280,324,2026-07-03 21:25:03,2026-11-17,BER,JFK,873.09,GBP,4,Confirmed,DEV-000324,18.80.247.233,DE
3281,901,2025-07-27 13:57:56,2025-11-11,DXB,LOS,951.89,GBP,2,Confirmed,DEV-SHARED-075,36.57.186.254,NG
3282,143,2025-04-16 14:39:08,2025-09-12,AUH,SKG,1369.78,GBP,3,Confirmed,DEV-SHARED-102,121.105.47.219,NL
3283,291,2025-08-22 02:57:04,2025-09-23,OTP,LHR,130.95,GBP,1,Confirmed,DEV-000291,78.126.12.219,DE
3284,48,2026-01-05 16:20:57,2026-01-06,CDG,MXP,1132.52,GBP,4,Pending Review,DEV-000048,185.32.178.55,NL
3285,1533,2026-02-08 15:25:08,2026-04-12,MUC,LOS,906.56,GBP,2,Confirmed,DEV-001533,75.227.33.36,US
3286,1774,2026-05-04 05:39:01,2026-05-04,AMS,CDG,1075.05,GBP,1,Confirmed,DEV-001774,195.61.238.134,AL
3287,791,2026-06-16 14:24:39,2026-07-16,DXB,LOS,1414.50,GBP,3,Completed,DEV-000791,163.252.185.251,US
3288,1479,2026-06-03 08:49:24,2026-07-08,FCO,TIA,839.76,GBP,3,Confirmed,DEV-001479,9.214.38.126,AL
3289,1893,2025-06-10 15:46:42,2025-11-30,LHR,AMS,703.00,GBP,2,Confirmed,DEV-001893,202.50.154.112,AL
3290,227,2025-09-21 03:43:16,2025-12-02,MUC,ATH,859.17,GBP,3,Confirmed,DEV-000227,140.229.145.34,US
3291,637,2026-04-09 21:56:07,2026-04-12,CDG,OTP,1443.93,GBP,4,Completed,DEV-000637,3.99.150.193,US
3292,154,2025-08-28 17:03:19,2025-11-16,FCO,MAN,1080.34,GBP,4,Pending Review,DEV-000154,5.55.99.29,IT
3293,1754,2026-02-26 19:21:41,2026-07-31,BER,OTP,580.44,GBP,2,Confirmed,DEV-001754,28.157.206.178,ES
3294,1674,2025-12-23 04:54:46,2026-06-07,DXB,ORD,1139.51,GBP,4,Confirmed,DEV-SHARED-118,132.174.233.241,AL
3295,94,2025-05-31 02:06:03,2025-06-01,LOS,MUC,1208.99,GBP,3,Completed,DEV-000094,34.80.164.139,US
3296,641,2026-02-21 22:06:22,2026-07-15,LGW,OTP,1916.34,GBP,2,Confirmed,DEV-000641,182.213.42.217,GB
3297,1497,2025-09-30 19:26:05,2025-11-02,FRA,LHR,2034.43,GBP,4,Confirmed,DEV-001497,95.16.91.203,RO
3298,1193,2026-04-28 06:04:16,2026-07-09,BCN,BER,768.46,GBP,3,Confirmed,DEV-001193,63.1.100.131,GB
3299,557,2025-10-07 06:35:21,2026-01-01,CDG,OTP,300.13,GBP,2,Completed,DEV-000557,144.254.241.166,AE
3300,1812,2026-02-28 01:48:20,2026-08-27,NCE,OTP,94.27,GBP,3,Completed,DEV-SHARED-115,14.210.37.24,AE
3301,1344,2026-07-15 06:46:32,2026-10-20,MUC,TIA,1375.04,GBP,2,Completed,DEV-001344,12.28.196.10,NG
3302,1778,2026-02-26 17:28:49,2026-07-05,AGP,TIA,1268.55,GBP,3,Confirmed,DEV-001778,31.131.236.6,GB
3303,1025,2026-04-10 06:34:13,2026-04-15,TIA,CDG,978.18,GBP,3,Confirmed,DEV-001025,115.47.135.227,FR
3304,1812,2025-10-10 01:11:08,2026-01-10,BER,BCN,321.72,GBP,4,Completed,DEV-001812,149.60.196.60,NL
3305,846,2026-03-28 18:05:02,2026-04-15,ATH,LGW,411.51,GBP,1,Confirmed,DEV-000846,180.80.197.66,GR
3306,1033,2025-09-03 16:54:48,2025-09-03,TIA,DXB,478.57,GBP,4,Cancelled,DEV-SHARED-036,17.103.55.239,GR
3307,645,2026-04-25 14:35:04,2026-09-06,AGP,TIA,108.85,GBP,2,Completed,DEV-000645,90.122.200.254,US
3308,1504,2025-11-22 23:30:05,2025-11-22,AMS,MXP,1020.67,GBP,1,Confirmed,DEV-FRAUD-025,126.122.151.137,IT
3309,1284,2025-11-02 14:24:19,2026-03-31,TIA,OTP,798.89,GBP,2,Completed,DEV-001284,5.57.36.33,NG
3310,909,2025-07-15 15:26:29,2025-12-04,FCO,LOS,1925.51,GBP,4,Confirmed,DEV-000909,121.138.111.35,NL
3311,1572,2025-01-19 03:46:46,2025-06-01,LHR,AMS,1448.97,GBP,1,Pending Review,DEV-001572,207.179.246.144,GR
3312,841,2026-01-17 23:55:54,2026-04-27,BER,OTP,749.54,GBP,2,Confirmed,DEV-000841,183.102.71.65,AE
3313,1399,2026-02-25 13:23:10,2026-06-28,FRA,DXB,726.04,GBP,1,Confirmed,DEV-001399,114.9.136.3,RO
3314,1723,2026-07-15 01:27:11,2026-11-27,FCO,CDG,730.25,GBP,1,Completed,DEV-001723,45.120.106.70,NL
3315,1301,2025-02-19 02:43:47,2025-02-22,LAX,BER,1424.74,GBP,1,Completed,DEV-001301,34.104.24.202,NL
3316,652,2026-06-27 10:59:08,2026-07-07,FCO,HER,764.52,GBP,3,Confirmed,DEV-SHARED-050,14.65.191.110,RO
3317,322,2025-08-08 06:06:13,2025-09-22,AMS,LAX,414.19,GBP,3,Completed,DEV-000322,26.95.202.126,NG
3318,194,2025-07-05 10:16:29,2025-11-20,TIA,LAX,590.14,GBP,1,Completed,DEV-000194,134.250.160.195,GB
3319,292,2025-10-04 18:07:37,2025-12-23,VCE,CDG,648.14,GBP,4,Confirmed,DEV-000292,4.179.153.248,IT
3320,1387,2025-11-14 22:20:32,2025-12-01,NCE,FCO,407.35,GBP,1,Confirmed,DEV-001387,95.147.178.88,GR
3321,222,2026-04-01 18:56:14,2026-04-01,CDG,JFK,1198.15,GBP,2,Confirmed,DEV-000222,173.86.36.106,RO
3322,146,2025-08-05 09:10:46,2025-11-25,AGP,LOS,427.77,GBP,3,Confirmed,DEV-000146,213.143.175.188,IT
3323,801,2025-08-20 08:23:53,2025-08-20,MUC,ORD,875.89,GBP,2,Confirmed,DEV-SHARED-055,44.98.74.85,NG
3324,1041,2026-03-25 05:47:14,2026-08-10,LGW,VCE,211.89,GBP,3,Completed,DEV-001041,8.137.195.60,GB
3325,1606,2026-06-29 13:26:48,2026-11-05,MXP,OTP,973.32,GBP,1,Completed,DEV-001606,119.139.238.57,AE
3326,471,2026-05-22 23:29:43,2026-05-23,LOS,MAD,682.85,GBP,3,Completed,DEV-000471,54.255.127.65,IT
3327,1723,2025-12-02 09:48:16,2026-01-19,MUC,OTP,221.56,GBP,4,Confirmed,DEV-SHARED-009,34.126.217.189,ES
3328,1588,2026-06-08 21:38:07,2026-11-27,AMS,LHR,1057.27,GBP,3,Confirmed,DEV-001588,153.105.237.161,FR
3329,1597,2025-11-29 14:05:32,2026-04-01,JFK,FRA,276.91,GBP,4,Confirmed,DEV-001597,118.130.78.191,ES
3330,1654,2025-05-13 10:07:16,2025-05-13,BCN,BER,128.26,GBP,4,Confirmed,DEV-001654,87.151.184.37,US
3331,922,2025-11-07 14:09:17,2025-12-15,TIA,LOS,1597.45,GBP,2,Completed,DEV-000922,149.246.190.28,AL
3332,1273,2025-09-28 21:15:31,2026-01-09,TIA,MAN,1676.01,GBP,4,Cancelled,DEV-001273,220.107.69.219,RO
3333,350,2026-02-17 05:24:39,2026-06-23,FRA,FCO,2402.93,GBP,2,Confirmed,DEV-SHARED-039,125.242.27.170,GR
3334,984,2026-01-09 07:45:24,2026-03-05,ATH,DXB,954.91,GBP,4,Pending Review,DEV-000984,221.180.113.9,AE
3335,74,2026-05-07 12:03:15,2026-10-07,NCE,LHR,874.73,GBP,4,Cancelled,DEV-SHARED-071,218.254.205.164,GB
3336,23,2025-12-04 19:01:53,2026-02-08,NCE,VCE,1411.86,GBP,1,Confirmed,DEV-000023,9.120.88.63,IT
3337,1332,2026-01-22 11:20:22,2026-03-13,BCN,MXP,1118.87,GBP,4,Completed,DEV-001332,12.48.80.36,ES
3338,1405,2025-04-23 12:32:08,2025-09-17,AUH,MAN,1369.07,GBP,1,Completed,DEV-001405,175.138.142.88,GR
3339,535,2025-04-29 09:32:35,2025-08-17,AMS,OTP,2362.41,GBP,3,Cancelled,DEV-SHARED-017,59.57.37.8,NG
3340,500,2026-06-16 12:26:07,2026-10-24,OTP,ATH,462.22,GBP,3,Confirmed,DEV-000500,141.19.89.131,FR
3341,1196,2026-04-04 09:57:25,2026-09-25,FRA,TIA,757.23,GBP,1,Confirmed,DEV-001196,216.209.66.117,FR
3342,32,2025-01-25 04:31:08,2025-03-06,LOS,TIA,1223.39,GBP,4,Confirmed,DEV-SHARED-040,65.244.49.196,IT
3343,1538,2026-06-06 20:02:30,2026-06-06,AMS,ORD,1560.77,GBP,1,Confirmed,DEV-FRAUD-015,136.8.71.209,AE
3344,1661,2025-10-04 11:37:35,2026-02-18,AMS,HER,1412.15,GBP,3,Completed,DEV-001661,90.42.33.254,ES
3345,908,2026-04-04 01:28:34,2026-04-07,AMS,DXB,375.13,GBP,4,Completed,DEV-SHARED-112,151.110.24.12,ES
3346,478,2026-03-08 08:58:38,2026-03-28,HER,AMS,1164.58,GBP,3,Cancelled,DEV-000478,218.252.180.134,AL
3347,1604,2026-01-22 01:08:23,2026-03-06,ATH,ORY,464.82,GBP,1,Cancelled,DEV-SHARED-014,219.202.112.200,NL
3348,1274,2026-03-18 05:55:46,2026-09-12,ATH,DXB,1208.02,GBP,2,Completed,DEV-001274,213.254.108.205,US
3349,411,2025-07-31 11:59:33,2025-10-04,ATH,VCE,2146.62,GBP,2,Confirmed,DEV-000411,109.111.228.132,RO
3350,1345,2025-11-21 14:46:21,2026-05-01,HER,BCN,143.08,GBP,2,Confirmed,DEV-001345,138.111.119.192,US
3351,1390,2025-05-15 13:28:59,2025-08-10,TIA,AMS,1286.20,GBP,3,Confirmed,DEV-001390,197.197.237.213,GR
3352,639,2026-05-31 09:05:33,2026-09-28,BCN,FCO,1369.21,GBP,4,Completed,DEV-000639,35.179.86.30,US
3353,1724,2026-02-04 00:55:31,2026-04-06,NCE,HER,1046.66,GBP,1,Confirmed,DEV-001724,133.217.59.58,ES
3354,383,2026-04-25 20:20:18,2026-04-25,NCE,HER,223.63,GBP,2,Confirmed,DEV-000383,57.195.172.88,ES
3355,263,2026-06-13 06:55:33,2026-09-09,LGW,MAD,825.77,GBP,2,Confirmed,DEV-000263,186.191.29.96,RO
3356,607,2025-12-09 23:54:01,2026-05-01,LAX,ATH,788.92,GBP,3,Confirmed,DEV-000607,80.86.203.15,DE
3357,391,2025-11-18 10:48:22,2026-01-29,BCN,LOS,1717.76,GBP,1,Confirmed,DEV-000391,55.207.70.24,ES
3358,1738,2026-04-03 05:03:12,2026-08-08,ORD,AMS,936.28,GBP,3,Confirmed,DEV-001738,91.197.19.162,RO
3359,1270,2026-03-09 09:59:47,2026-04-28,BER,OTP,1497.99,GBP,3,Confirmed,DEV-001270,91.173.31.165,RO
3360,1160,2026-06-21 22:13:26,2026-08-08,AMS,AGP,2176.81,GBP,2,Confirmed,DEV-001160,202.115.211.22,RO
3361,127,2026-07-03 14:39:12,2026-11-04,VCE,ATH,611.85,GBP,1,Confirmed,DEV-000127,195.90.61.73,DE
3362,1471,2025-09-15 21:45:18,2026-02-26,LOS,BCN,1421.11,GBP,2,Completed,DEV-001471,33.52.142.147,AE
3363,632,2025-04-13 16:48:37,2025-04-14,ATH,AMS,547.41,GBP,3,Confirmed,DEV-000632,39.147.144.168,NG
3364,123,2025-07-27 06:26:24,2025-09-09,SKG,LAX,2599.72,GBP,1,Confirmed,DEV-000123,120.147.241.252,DE
3365,314,2026-05-27 00:04:21,2026-10-14,ORY,MUC,417.73,GBP,2,Confirmed,DEV-000314,139.9.106.169,GB
3366,1758,2026-06-04 06:34:25,2026-06-25,ATH,MUC,3095.15,GBP,1,Confirmed,DEV-FRAUD-019,202.180.85.155,RO
3367,1426,2026-01-28 19:21:43,2026-07-24,FRA,AUH,865.15,GBP,1,Pending Review,DEV-001426,206.248.111.122,AE
3368,1681,2026-04-21 03:16:40,2026-05-24,MUC,VCE,1663.05,GBP,4,Confirmed,DEV-001681,157.157.213.66,US
3369,4,2026-01-28 13:13:03,2026-06-21,LHR,FRA,488.16,GBP,4,Completed,DEV-000004,92.155.6.127,FR
3370,1638,2026-03-07 14:02:22,2026-04-14,ORD,NCE,1402.18,GBP,4,Confirmed,DEV-SHARED-043,44.159.151.207,AE
3371,1567,2025-06-03 02:34:22,2025-09-03,LAX,CDG,438.13,GBP,3,Completed,DEV-001567,180.67.165.35,IT
3372,455,2026-06-21 14:04:28,2026-08-16,AGP,LOS,1285.15,GBP,4,Completed,DEV-000455,134.228.177.148,NG
3373,1738,2025-05-27 04:22:39,2025-10-25,MUC,AUH,2531.79,GBP,4,Completed,DEV-001738,106.112.70.127,RO
3374,925,2025-09-19 11:47:13,2026-02-28,NCE,ATH,138.11,GBP,1,Completed,DEV-000925,184.70.195.110,AL
3375,1574,2025-08-06 10:04:37,2025-11-22,LOS,SKG,123.79,GBP,2,Pending Review,DEV-001574,116.83.214.245,NG
3376,709,2026-05-17 10:52:03,2026-06-13,AUH,MUC,1456.05,GBP,4,Completed,DEV-000709,99.7.93.215,RO
3377,1032,2026-06-30 22:08:33,2026-07-06,LOS,JFK,791.08,GBP,4,Confirmed,DEV-001032,177.81.137.75,DE
3378,557,2025-11-24 13:49:23,2025-11-26,MAN,LOS,432.46,GBP,4,Confirmed,DEV-SHARED-044,116.16.91.2,RO
3379,845,2026-07-16 15:30:05,2026-11-06,AUH,LOS,533.40,GBP,2,Completed,DEV-000845,72.132.232.43,RO
3380,1625,2026-04-28 13:17:44,2026-06-07,AMS,OTP,1134.71,GBP,2,Confirmed,DEV-001625,223.198.139.177,ES
3381,1223,2025-06-19 11:12:39,2025-08-13,NCE,AUH,2508.98,GBP,4,Confirmed,DEV-001223,164.247.96.34,NL
3382,1267,2025-01-22 20:21:13,2025-01-22,AMS,TIA,1071.87,GBP,3,Completed,DEV-001267,43.203.33.159,RO
3383,975,2025-08-12 00:12:37,2025-12-11,AMS,TIA,859.61,GBP,3,Cancelled,DEV-000975,64.120.1.51,GB
3384,1734,2026-04-22 06:06:14,2026-04-22,NCE,JFK,1943.24,GBP,3,Pending Review,DEV-001734,155.137.254.83,DE
3385,1901,2025-12-03 01:00:58,2025-12-04,LGW,OTP,1314.05,GBP,4,Confirmed,DEV-001901,78.145.122.252,US
3386,788,2025-04-07 15:17:55,2025-04-26,FCO,ATH,1724.77,GBP,1,Confirmed,DEV-000788,14.61.229.85,AE
3387,1948,2026-02-21 09:28:44,2026-07-12,MXP,LOS,741.42,GBP,2,Confirmed,DEV-001948,204.46.211.80,AE
3388,736,2025-09-19 04:03:18,2025-12-28,ORY,TIA,1016.21,GBP,3,Completed,DEV-000736,99.47.86.85,AL
3389,1641,2025-05-29 21:08:59,2025-11-14,AMS,LOS,1193.53,GBP,2,Confirmed,DEV-001641,146.72.255.233,RO
3390,1146,2025-09-29 01:57:26,2025-10-02,BER,CDG,1620.06,GBP,1,Confirmed,DEV-001146,33.199.154.35,NL
3391,246,2026-07-18 20:31:17,2027-01-13,OTP,AUH,1170.42,GBP,3,Confirmed,DEV-000246,20.137.43.10,FR
3392,1736,2026-02-11 17:28:52,2026-02-11,LAX,SKG,1416.34,GBP,1,Completed,DEV-SHARED-043,31.116.2.11,FR
3393,708,2026-04-29 12:11:46,2026-07-22,LAX,MAD,1985.73,GBP,2,Completed,DEV-000708,159.93.188.202,AL
3394,1280,2026-06-14 01:00:48,2026-09-25,LOS,AMS,1249.98,GBP,2,Confirmed,DEV-001280,93.178.244.226,GR
3395,349,2025-07-20 01:57:38,2025-09-02,LOS,FRA,173.08,GBP,4,Confirmed,DEV-000349,75.155.117.69,US
3396,990,2026-03-01 23:27:58,2026-08-22,AMS,OTP,1632.34,GBP,4,Completed,DEV-000990,41.14.163.181,RO
3397,905,2025-11-27 06:15:29,2026-03-01,HER,MAN,2470.27,GBP,1,Pending Review,DEV-000905,73.224.217.112,ES
